Start,End,Open,High,Low,Close,Volume,Market Cap
2025-03-02,2025-03-03,223.7366,230.7071,222.5882,229.9724,94217581.70731707,4167456537.247387
2025-03-01,2025-03-02,217.7664,226.813,216.8325,223.7362,132045115.73170732,4075640754.919861
2025-02-28,2025-03-01,209.5642,218.2728,206.2533,217.3298,116708344.48083624,3901038832.860627
2025-02-27,2025-02-28,214.4514,216.4954,207.2208,209.3327,82838205.61324042,3926507423.174216
2025-02-26,2025-02-27,216.7752,224.7348,210.7675,213.8593,98101795.81533101,4019218155.379791
2025-02-25,2025-02-26,227.5513,231.4253,213.1666,216.6596,115644649.52961673,4084309541.933798
2025-02-24,2025-02-25,236.1432,237.665,227.0696,227.0696,83936669.73519164,4318463139.108014
2025-02-23,2025-02-24,234.8354,237.872,232.1512,236.5691,92727819.49825785,4326942310.28223
2025-02-22,2025-02-23,232.9696,237.3045,230.3956,234.7343,107501162.83928572,4304705273.964286
2025-02-21,2025-02-22,228.6891,238.4943,227.7189,234.0099,126214638.90592335,4305665469.390244
2025-02-20,2025-02-21,239.6396,239.6396,228.075,229.7433,120873690.4738676,4292999105.804878
2025-02-19,2025-02-20,235.7113,242.1269,233.8166,239.1734,118894014.34494774,4386143387.933798
2025-02-18,2025-02-19,238.825,239.1754,230.4127,236.5529,121122662.79442509,4320166332.728223
2025-02-17,2025-02-18,229.5076,238.7584,229.2353,238.7584,99382927.06968641,4313690754.310104
2025-02-16,2025-02-17,230.2391,235.2309,227.8531,229.5724,105211121.08362369,4267474545.414634
2025-02-15,2025-02-16,230.0608,237.3199,228.9342,230.7302,103339338.32752614,4309682174
2025-02-14,2025-02-15,224.8293,231.8827,224.8293,229.5202,85789960.88501742,4201551249.2578397
2025-02-13,2025-02-14,227.7955,228.8232,221.9689,224.6801,108241766.59930314,4157994553.0940766
2025-02-12,2025-02-13,223.6345,228.2237,219.4431,227.2941,104735368.60627177,4127234620.2996516
2025-02-11,2025-02-12,223.0979,227.4117,219.2223,223.3112,127854995.54355401,4103655330.1045294
2025-02-10,2025-02-11,220.7557,225.8252,219.2975,221.7708,113087402.78745645,4103447473.240418
2025-02-09,2025-02-10,213.8555,222.6621,213.8168,220.1596,92614395.79094076,4022834777.731707
2025-02-08,2025-02-09,206.393,219.681,205.8649,214.2429,155822830.0522648,3901309884.28223
2025-02-07,2025-02-08,222.6912,228.2689,194.6635,205.2569,125562663.45993032,4027443050.7770033
2025-02-06,2025-02-07,227.2366,238.7773,220.9519,222.4233,141688996.73519164,4200550105.268293
2025-02-05,2025-02-06,220.3322,228.6999,217.5192,226.3105,153169840.4216028,4114101007.804878
2025-02-04,2025-02-05,226.0798,234.7924,216.1972,220.4726,181847561.4250871,4181653318.5156794
2025-02-03,2025-02-04,220.9801,227.0725,195.5697,226.0426,249214623.16376308,3921673116.4390244
2025-02-02,2025-02-03,232.9762,239.5655,217.1886,220.2193,254100469.7142857,4203587795.4947734
2025-02-01,2025-02-02,238.1427,242.3393,232.609,234.0117,273652130.8292683,4378915195.247387
2025-01-31,2025-02-01,233.0096,239.7524,231.593,238.7722,178646079.2404181,4335869679.557491
2025-01-30,2025-01-31,222.2145,243.2391,221.8864,232.301,151414550.12891987,4240735507.916376
2025-01-29,2025-01-30,218.4502,225.7729,216.4644,222.0101,109827589.57491289,4086655472.898955
2025-01-28,2025-01-29,214.6081,225.3638,212.4721,218.2746,111949500.04529616,4047666878.247387
2025-01-27,2025-01-28,219.7913,224.2771,209.4045,214.348,108618820.83275262,3982381196.7038326
2025-01-26,2025-01-27,221.8477,226.1141,218.6197,218.6197,76522019.29965156,4107062610.825784
2025-01-25,2025-01-26,219.8218,223.0305,217.5094,221.361,99712521.17421603,4061078991.609756
2025-01-24,2025-01-25,220.9866,222.8614,213.5301,221.2967,122964850.01045296,4026250504.1149826
2025-01-23,2025-01-24,223.9598,226.8948,213.5196,221.6522,147286416.0696864,4059877112.3170733
2025-01-22,2025-01-23,215.6,223.8625,212.4347,223.8625,125448614.1010453,4028495466.432056
2025-01-21,2025-01-22,206.7871,219.4413,202.9363,214.7225,126284412.5261324,3870290148.121951
2025-01-20,2025-01-21,203.2752,213.9381,197.6498,208.0637,146257753.5574913,3840402559.919861
2025-01-19,2025-01-20,217.2451,223.43,201.1225,204.6094,125767569.95470384,3944421776.1324043
2025-01-18,2025-01-19,230.627,232.135,212.696,217.1783,149658259.41463414,4031363253.836237
2025-01-17,2025-01-18,221.4853,235.5114,217.9866,230.9836,142367408.58536586,4149595512.7212543
2025-01-16,2025-01-17,208.0719,221.7939,207.0169,221.7939,133275668.45296167,3942741746.954704
2025-01-15,2025-01-16,205.4608,210.4013,203.7432,208.5892,115700532.00348432,3826677411.097561
2025-01-14,2025-01-15,202.8513,209.7235,202.2143,205.5818,126234337.95470384,3798276289.8536587
2025-01-13,2025-01-14,201.0934,204.134,190.5797,202.505,114619406.90592335,3658572110.902439
2025-01-12,2025-01-13,198.2116,208.6144,195.1155,200.0943,73872326.95818815,3693525252.1114984
2025-01-11,2025-01-12,199.0508,199.1962,193.4782,197.7183,75978652.42857143,3626521902.3135886
2025-01-10,2025-01-11,190.2976,200.5877,189.1003,199.216,90183232.62369338,3601511871.0487804
2025-01-09,2025-01-10,200.3639,200.5711,189.1115,190.5134,130533522.98954704,3583205431.5923343
2025-01-08,2025-01-09,194.3093,201.6269,183.7429,201.6269,122380563.16724738,3579210740.9825783
2025-01-07,2025-01-08,202.7149,203.7235,194.2866,194.9327,113595875.06620209,3682972981.8292685
2025-01-06,2025-01-07,197.0519,204.0695,196.7129,202.5019,123840777.63286713,3715507818.0384617
2025-01-05,2025-01-06,193.9311,198.595,188.0252,196.8559,133132492.94425087,3593678952.9407663
2025-01-04,2025-01-05,201.2297,202.1876,193.2924,194.0676,112698800.27874565,3619505005.1463413
2025-01-03,2025-01-04,196.6351,206.2795,195.8839,201.2158,96967248.35191637,3708730671.815331
2025-01-02,2025-01-03,195.1227,197.0656,191.7105,196.9635,73964610.22996515,3589646809.641115
2025-01-01,2025-01-02,193.4801,196.361,191.7796,195.2153,69225301.48780487,3585940569.5400696
2024-12-31,2025-01-01,189.2217,197.0829,186.1992,193.5394,96585902.06620209,3533327151.9407663
2024-12-30,2024-12-31,192.6846,196.5438,183.3804,190.6967,89635368.42857143,3541082998.6794424
2024-12-29,2024-12-30,196.3307,197.3566,189.0799,192.5682,75736939.29268293,3586821070.5400696
2024-12-28,2024-12-29,192.6721,200.1451,192.6721,196.693,93100653.19512194,3640290237.101045
2024-12-27,2024-12-28,188.9213,195.422,187.4876,192.7026,101171798.61324042,3533291061.912892
2024-12-26,2024-12-27,191.3666,193.8267,187.8447,188.7789,126131931.71777004,3518400278.097561
2024-12-25,2024-12-26,189.6153,199.4425,189.2102,190.7473,125532280.50704226,3588456613.552817
2024-12-24,2024-12-25,190.7607,193.2445,184.6468,189.439,117479124.40418118,3478794430.9895473
2024-12-23,2024-12-24,190.4618,193.62,185.1116,190.604,133928449.43205576,3504186824.02439
2024-12-22,2024-12-23,182.9897,198.1693,181.3137,189.9016,180281498.4250871,3502195861.139373
2024-12-21,2024-12-22,197.204,197.2948,181.2646,183.2318,238231939.12543553,3511595524.878049
2024-12-20,2024-12-21,196.0813,202.7192,168.4526,197.0459,274299827,3510079491.773519
2024-12-19,2024-12-20,212.0791,215.7468,192.8685,196.0406,230099202.04181185,3831263355.219512
2024-12-18,2024-12-19,213.2455,224.0473,209.8287,212.9264,237399010.19512194,4017825946.8432055
2024-12-17,2024-12-18,211.2337,224.7382,208.8349,212.4109,226693522.7142857,4028805146.7665505
2024-12-16,2024-12-17,224.1049,231.6316,208.366,211.7559,244386590.89547038,4006443772.3310103
2024-12-15,2024-12-16,209.458,223.0845,206.6513,223.0845,184115739.61324042,3952611474.8501744
2024-12-14,2024-12-15,207.6965,220.2189,203.4215,209.4018,216991610.4250871,3888174517.055749
2024-12-13,2024-12-14,199.1606,214.2958,199.1606,207.2557,260845678.19163764,3804923962.898955
2024-12-12,2024-12-13,177.528,214.0559,177.5143,200.5159,258733621.85714287,3633168984.0696864
2024-12-11,2024-12-12,168.2456,177.1169,165.0533,176.0914,344502237.16376305,3154166759.7003484
2024-12-10,2024-12-11,165.8777,170.0043,160.5919,167.6062,484964184.815331,3069954513.1324043
2024-12-09,2024-12-10,220.7829,226.4028,157.1779,166.4459,319564181.72473866,3640627793.2229967
2024-12-08,2024-12-09,200.5815,224.8818,196.4395,222.6543,150915676.4738676,3741953341.2891984
2024-12-07,2024-12-08,198.6233,203.7211,193.8496,200.7598,173885491.26132405,3692711294.3623695
2024-12-06,2024-12-07,193.4732,204.8115,193.4732,197.8345,254910747.46503496,3679862361.9265733
2024-12-05,2024-12-06,198.2982,209.993,174.8804,193.3147,382660760.6958042,3589441956.8776226
2024-12-04,2024-12-05,206.3601,212.2422,188.2219,196.4607,513920043.70383275,3653521225.271777
2024-12-03,2024-12-04,164.2478,215.5275,160.1552,201.1497,437359421.77003485,3083456751.979094
2024-12-02,2024-12-03,154.4032,165.7804,153.2684,163.8132,291984203.0069686,2899503629.0522647
2024-12-01,2024-12-02,153.2199,154.515,153.1708,154.3194,226611982.56794426,2840741853.878049
2024-11-30,2024-12-01,152.7459,153.5671,152.2423,153.249,222280262.27874565,2817919272.2229967
2024-11-29,2024-11-30,152.5689,153.2804,151.1273,152.7517,226786729.56445992,2804813541.916376
2024-11-28,2024-11-29,151.9844,153.0999,151.4578,152.5197,245050433.9965157,2810036130.097561
2024-11-27,2024-11-28,153.7239,154.519,149.2586,152.0747,309086139.9094077,2806979491.7839723
2024-11-26,2024-11-27,151.6245,154.8347,149.8504,154.8347,254688253.9651568,2797459712.087108
2024-11-25,2024-11-26,153.2752,155.6575,151.5491,151.8318,235509678.2857143,2835591201.574913
2024-11-24,2024-11-25,153.6171,155.4761,151.9418,153.3774,230736183.7421603,2835424281.0592337
2024-11-23,2024-11-24,153.4813,154.6709,152.8654,153.4389,232910562.95470384,2837641039.759582
2024-11-22,2024-11-23,153.6033,153.7137,151.5759,153.4225,231321789.57142857,2819418478.327526
2024-11-21,2024-11-22,152.7465,153.9159,152.1898,153.5025,226379325.27272728,2824760770.374126
2024-11-20,2024-11-21,155.4402,155.4402,152.7856,152.7856,255188411.12195122,2833935570.9407663
2024-11-19,2024-11-20,151.6652,156.733,151.1367,154.5119,249432219.38675958,2822361775.240418
2024-11-18,2024-11-19,151.4288,153.5514,150.381,151.6537,243998615.40418118,2799187278.5923343
2024-11-17,2024-11-18,149.2175,151.7943,148.0873,151.4058,210178428.5121951,2753940654.9825783
2024-11-16,2024-11-17,146.0702,149.8946,146.0702,149.2545,228609284.7665505,2734638869.0487804
2024-11-15,2024-11-16,148.2539,149.0754,145.8355,146.0748,224550056.63066202,2722291325.641115
2024-11-14,2024-11-15,149.3666,149.4108,146.6833,147.9269,244238600.60627177,2727504214.804878
2024-11-13,2024-11-14,149.4593,150.1264,147.2149,149.1085,262044134.49825785,2744684252.404181
2024-11-12,2024-11-13,152.0391,153.4231,149.64,149.7811,258715650.9965157,2800133525.857143
2024-11-11,2024-11-12,152.5085,153.6521,151.6395,152.2111,228741694.1010453,2812183401.839721
2024-11-10,2024-11-11,152.3918,153.8073,152.1019,152.9165,194250635.13937283,2818969714.6864114
2024-11-09,2024-11-10,153.9309,153.9357,151.974,152.5189,195721979.3066202,2817924234.2090592
2024-11-08,2024-11-09,153.4819,154.7383,153.4819,153.9159,211390447.39372823,2839676294.108014
2024-11-07,2024-11-08,153.0466,155.321,152.9712,153.4353,215673650.14982578,2837963722.8222995
2024-11-06,2024-11-07,151.8121,154.116,151.5311,153.2033,220636882.57142857,2822637505.8641114
2024-11-05,2024-11-06,151.5978,153.1244,151.3365,151.3365,206560244.40069687,2805383064.264808
2024-11-04,2024-11-05,151.0505,152.3583,150.8472,151.5288,200389886.80487806,2795329280.2891984
2024-11-03,2024-11-04,150.1131,151.4812,149.9957,151.0895,200746690.68641114,2783674068.219512
2024-11-02,2024-11-03,151.3674,152.5583,149.7968,150.146,204813974.9303136,2786857802.7003484
2024-11-01,2024-11-02,150.792,152.3997,149.5139,151.3436,209826365.2160279,2780227335.8641114
2024-10-31,2024-11-01,152.8608,152.9062,150.5525,150.7853,200387257.57142857,2802462668.327526
2024-10-30,2024-10-31,153.0793,154.0877,152.6941,152.855,205223266.4738676,2829437798.4076657
2024-10-29,2024-10-30,153.0017,154.2246,152.9284,153.1866,205946831.5087108,2834707101.184669
2024-10-28,2024-10-29,152.3943,152.9948,151.911,152.9948,190165676.7944251,2809644943.470383
2024-10-27,2024-10-28,151.6095,152.7423,151.4198,152.332,187956203.44947734,2804030898.616725
2024-10-26,2024-10-27,151.102,151.8431,150.7354,151.64,193493572.4912892,2790174951.4843206
2024-10-25,2024-10-26,150.8791,157.0108,150.3804,150.9704,389594127.8815331,2787831077.2891984
2024-10-24,2024-10-25,150.4458,151.1127,150.0995,150.7807,186855577.41463414,2778416122.7456446
2024-10-23,2024-10-24,150.7634,150.9714,150.0496,150.4291,183178295.4738676,2775730880.9721255
2024-10-22,2024-10-23,150.5182,151.3199,150.2132,150.775,194631563.3205575,2782948474.878049
2024-10-21,2024-10-22,151.6412,152.0653,149.8659,150.426,186634961.1184669,2786574699.8432055
2024-10-20,2024-10-21,150.8701,151.6618,150.4896,151.6189,168268989.8989547,2782476173.9616723
2024-10-19,2024-10-20,152.1132,152.4106,150.8125,150.8958,186812584.35191637,2799091323.3728223
2024-10-18,2024-10-19,151.3102,153.1796,151.0719,152.2132,201507821.39721254,2801927687.0592337
2024-10-17,2024-10-18,151.0418,151.9482,150.3796,151.2588,203976753.65853658,2788797776.7212543
2024-10-16,2024-10-17,150.2191,152.1601,150.1761,150.8439,212949754.40069687,2785166686.1986065
2024-10-15,2024-10-16,151.405,151.7705,149.7456,150.2094,211259636.9965157,2784996134.139373
2024-10-14,2024-10-15,148.4932,151.4122,148.4521,151.3531,194615553.04181185,2768358128.7456446
2024-10-13,2024-10-14,149.1542,149.5566,148.4817,148.4882,183749017.9337979,2751637742.8536587
2024-10-12,2024-10-13,149.5021,150.2278,148.9733,149.0403,197304084.96167248,2761380702.4738674
2024-10-11,2024-10-12,150.1748,150.6163,149.1594,149.4838,211540448.22996515,2761285177.902439
2024-10-10,2024-10-11,148.0838,150.1943,147.9591,150.1675,201692278.34494773,2753096867.4947734
2024-10-09,2024-10-10,149.5131,151.1962,147.7874,148.085,208255197.78745645,2767028812.6794424
2024-10-08,2024-10-09,144.9996,150.1642,144.9126,149.5785,200874121.75609756,2704560238.139373
2024-10-07,2024-10-08,148.9492,149.2747,144.9963,145.0845,200217050.7770035,2714345503.1324043
2024-10-06,2024-10-07,150.3803,151.0404,148.7518,149.0564,191589664.38327527,2765898670.076655
2024-10-05,2024-10-06,149.5044,151.2172,149.3992,150.5106,197773016.5749129,2772453421.5818815
2024-10-04,2024-10-05,140.5637,150.0155,140.1445,149.3817,207420600.89198607,2624698717.2090592
2024-10-03,2024-10-04,138.4788,140.8205,137.19,140.5076,229184024.6933798,2568147768.243902
2024-10-02,2024-10-03,149.9703,151.7046,137.9727,138.5205,254680381.09407666,2685057337.749129
2024-10-01,2024-10-02,154.5132,154.7788,149.0877,149.8231,227932834.17421603,2813095995.02439
2024-09-30,2024-10-01,157.3717,157.4529,151.3071,154.5634,225055883.46689895,2829742124.707317
2024-09-29,2024-09-30,159.4014,159.4288,157.4459,157.4636,213197829.63414633,2922727025.675958
2024-09-28,2024-09-29,164.5903,164.9752,159.1391,159.4031,207694590.9163763,2991759980.0696864
2024-09-27,2024-09-28,164.6216,164.6224,163.8909,164.6062,213440891.2543554,3030889097.7770033
2024-09-26,2024-09-27,167.9768,168.109,164.397,164.5433,211410831.01045296,3077930113.923345
2024-09-25,2024-09-26,167.7318,169.3773,167.1339,167.8284,224885030.29616725,3100173249.2787457
2024-09-24,2024-09-25,172.8085,172.8706,167.0067,167.8377,228079395.49825785,3121088881.076655
2024-09-23,2024-09-24,176.3036,176.3582,172.8302,172.8697,216512509.4216028,3228486043.1707315
2024-09-22,2024-09-23,176.6146,176.6567,176.0303,176.3702,211674654.80487806,3254869000.630662
2024-09-21,2024-09-22,176.1747,177.0909,175.9065,176.6095,227936807.61324042,3257270548.174216
2024-09-20,2024-09-21,175.0454,177.0597,174.8472,176.13,246509681.29616725,3241354343.9407663
2024-09-19,2024-09-20,171.5499,175.7484,171.3637,174.8132,243762864.3379791,3190553534.303136
2024-09-18,2024-09-19,171.3518,172.2471,170.7849,171.5955,224256987.7456446,3165141396.1707315
2024-09-17,2024-09-18,171.261,171.439,170.7432,171.3828,226491282.22996515,3156171657.250871
2024-09-16,2024-09-17,171.3351,171.4966,170.612,171.2307,220080926.7317073,3157509939.5993032
2024-09-15,2024-09-16,168.8721,171.4488,168.8721,171.2312,208738004.10452962,3141624998.41115
2024-09-14,2024-09-15,170.607,170.8237,168.5152,168.8865,230806459.3728223,3137275699.6445994
2024-09-13,2024-09-14,168.853,170.9157,168.134,170.6194,220057112.90940768,3118277623.0104527
2024-09-12,2024-09-13,169.3836,169.9042,168.2232,168.9108,229762574.87108013,3112957318.5052266
2024-09-11,2024-09-12,167.935,169.5275,167.328,169.2996,223818507.91986063,3099472665.0487804
2024-09-10,2024-09-11,171.6282,171.8279,166.6103,167.9337,194307975.59930313,3134889198.749129
2024-09-09,2024-09-10,172.1186,173.4614,170.2911,171.5085,114148344.86666666,3170040671.4035087
2024-09-08,2024-09-09,167.8195,175.9118,167.8195,172.013,82986352.56794424,3167412389.5609756
2024-09-07,2024-09-08,165.2203,172.1582,162.681,167.2318,84403373.68989547,3076147676.3972125
2024-09-06,2024-09-07,172.6501,173.7545,164.7412,165.1469,85807142.58885017,3143208506.7839723
2024-09-05,2024-09-06,170.7792,176.2796,169.8918,172.4466,97957297.92334495,3191200841.428571
2024-09-04,2024-09-05,172.7376,174.9791,170.6735,170.7529,109570694.94425087,3199510906.794425
2024-09-03,2024-09-04,170.0067,175.3796,170.0067,173.0796,107771034.3554007,3190442371.7421603
2024-09-02,2024-09-03,169.2577,170.3571,167.1908,170.1528,104848742.09407665,3112207718.6480837
2024-09-01,2024-09-02,169.1931,171.1656,164.3483,169.6898,102233437.80487806,3086429962.2160277
2024-08-31,2024-09-01,168.3077,172.137,161.7384,168.5942,123777126.29616725,3114213187.5609756
2024-08-30,2024-08-31,161.8205,168.2777,160.9351,168.2777,99176805.90940766,3036045052.2125435
2024-08-29,2024-08-30,158.2968,166.5317,156.5031,162.3858,88461480.79094076,2961328285.508711
2024-08-28,2024-08-29,156.4871,160.3868,154.1522,158.256,106545038.55052266,2910270415.0139375
2024-08-27,2024-08-28,166.4085,167.9476,155.9637,155.9637,98423121.83972125,2996776205.3310103
2024-08-26,2024-08-27,167.5165,167.8224,163.0482,166.7431,87424975.03832753,3053796299.12892
2024-08-25,2024-08-26,169.4621,171.5701,166.0722,166.6672,98983573.91289198,3117374220.404181
2024-08-24,2024-08-25,173.0015,176.0016,167.8665,169.6188,115525367.58188154,3184078764.7874565
2024-08-23,2024-08-24,168.5084,173.0882,163.2965,172.9233,108483772.01048951,3108577532.444056
2024-08-22,2024-08-23,161.9716,169.651,160.395,168.7246,87531179.53658536,3024191655.2752614
2024-08-21,2024-08-22,160.3929,162.572,157.2675,161.9262,91753301.22996515,2946050296.327526
