Start,End,Open,High,Low,Close,Volume,Market Cap
2025-04-26,2025-04-27,0.19328425754377224,0.19779803403389076,0.19089947498769577,0.19210740351355637,430243240.09407663,6921654192.74216
2025-04-25,2025-04-26,0.18854861196501405,0.20175417353210232,0.1848107158497291,0.19264187798345847,519477145.3728223,6926606101.912892
2025-04-24,2025-04-25,0.18085845913475404,0.18863741099005954,0.17591567202110694,0.1883748565232508,447087429.85365856,6511304378.839722
2025-04-23,2025-04-24,0.1821464273116388,0.18899847513980714,0.17834119328989673,0.18044561578413268,473905887.28222996,6543611705.285714
2025-04-22,2025-04-23,0.1695318674936111,0.18215270080107032,0.16845451090953034,0.18193109702302548,315200163.9790941,6234267484.912892
2025-04-21,2025-04-22,0.16647000448660962,0.17391755541203552,0.16647000448660962,0.1693827834496088,253266340.81881532,6103492398.811847
2025-04-20,2025-04-21,0.16754230662062658,0.16816818994238003,0.16147729525376042,0.1662449023829321,164688116.65853658,5905748748.41115
2025-04-19,2025-04-20,0.1656202852252898,0.16789155878139994,0.16476281669891313,0.1671891618006725,194030940.4703833,5956478643.655052
2025-04-18,2025-04-19,0.16309704603593256,0.1666753292222417,0.1623095984626983,0.16533340234158458,245318589.73519164,5906630561.15331
2025-04-17,2025-04-18,0.15807702675566565,0.16577965266492067,0.15659530647505362,0.16314281981525064,350151201.2055749,5744992833.790941
2025-04-16,2025-04-17,0.15742057065906573,0.1605966677936424,0.1549057235138816,0.15762736684243422,334278866.17421603,5647852838.836237
2025-04-15,2025-04-16,0.16537670033000645,0.16824604071206156,0.15708695324697802,0.15732753837820201,387512317.2369338,5860247302.811847
2025-04-14,2025-04-15,0.16561995681320646,0.1719515500625738,0.16326799261243086,0.16531448269967844,467687377.4912892,5991932738.4181185
2025-04-13,2025-04-14,0.17626340979206595,0.17683217861967063,0.16405339450606174,0.16530807335536715,425385229.0696864,6099860768.665505
2025-04-12,2025-04-13,0.1670430098026013,0.17764868933545583,0.16585059841933986,0.177211031355566,528305190.4529617,6099094639.693379
2025-04-11,2025-04-12,0.16768767344986354,0.1759522867561722,0.1653025995838024,0.1678188297332689,705105794.3344948,6081597047.609756
2025-04-10,2025-04-11,0.168826577450323,0.17624613958512145,0.16376006326491707,0.16773574328642635,983494306.0836236,6057866553.480836
2025-04-09,2025-04-10,0.14565105782916796,0.1747475617615443,0.14276560027107638,0.1685130624837111,985881162.9616724,5551817485.275261
2025-04-08,2025-04-09,0.15279371048903134,0.16594161869640936,0.145595374183392,0.14584514302706644,938033084.1602788,5544030465.365853
2025-04-07,2025-04-08,0.1395429219088402,0.15402013207745877,0.1259014294366453,0.152782103381232,725651808.2701755,5055797772.729825
2025-04-06,2025-04-07,0.1621546828693293,0.16256984687017317,0.1364795310557294,0.139780249912487,213871999.45296168,5501124117.034843
2025-04-05,2025-04-06,0.16407435077346152,0.16493914131186832,0.15908442231530096,0.16215109217454815,338641946.16027874,5790583157.515679
2025-04-04,2025-04-05,0.1634345551488371,0.167248228738206,0.1578848973635735,0.1642335445193739,472100912.1184669,5841116836.344948
2025-04-03,2025-04-04,0.16063722065936387,0.16674350726716805,0.1541102174641469,0.16260145452422825,597165889.184669,5778748683.97561
2025-04-02,2025-04-03,0.17028091668152182,0.1784499136779766,0.15861663137732793,0.16159070466790693,403326168.9721254,5989443212.836237
2025-04-01,2025-04-02,0.1639286218475441,0.17558600488060602,0.1619707840876866,0.17016884972056937,400498343.0209059,6027865342.358885
2025-03-31,2025-04-01,0.16780502849212026,0.1679302611039031,0.15698769869392984,0.16324155697846435,356075515.87108016,5821148807.236934
2025-03-30,2025-03-31,0.17205034077719986,0.1751813559962153,0.16719509845488137,0.16797882293141295,326226872.28222996,6137155180.289199
2025-03-29,2025-03-30,0.18237049091603072,0.18344362604930034,0.16766139253118698,0.17213767076607894,367762728.445993,6211439512.243902
2025-03-28,2025-03-29,0.1934933417255401,0.19468589828771707,0.18033600116703566,0.18226960272688594,337725581.1707317,6604738691.5958185
2025-03-27,2025-03-28,0.19225679493677983,0.19683588442132513,0.18834534990722748,0.19352695359113017,337225652.9756098,6910151563.229965
2025-03-26,2025-03-27,0.1947067428380284,0.2008823207255293,0.1904736981511536,0.19177069411010292,371539100.8675958,6988992207.968641
2025-03-25,2025-03-26,0.19297117456842067,0.20099785348248608,0.19145661951627196,0.19505944355663912,357311837.4773519,7000867120.320558
2025-03-24,2025-03-25,0.18594343017208237,0.19559893524646335,0.18423307031972933,0.19268224071236675,347722571.0209059,6848243931.724739
2025-03-23,2025-03-24,0.1828194367024492,0.18573795011670427,0.18085473267235713,0.18573795011670427,273346115.0243902,6557537998.954704
2025-03-22,2025-03-23,0.18437230640047952,0.18615441142951258,0.1818872086498917,0.18245799997673892,253427048.9303136,6581996436.944251
2025-03-21,2025-03-22,0.19028356340798597,0.19139075977863415,0.1825973435637292,0.18452506389871856,317112999.39721256,6652248055.04878
2025-03-20,2025-03-21,0.1988220719694739,0.19901710013770096,0.18787118688467117,0.18998339108693874,498879154.31010455,6874910373.222997
2025-03-19,2025-03-20,0.1888348783393817,0.19825654103138984,0.1865841018922433,0.19793281016727574,374309143.3937282,6840362740.097561
2025-03-18,2025-03-19,0.19119354610880315,0.19119354610880315,0.18278377528850534,0.18894226137676884,360936165.24390244,6665640447.616725
2025-03-17,2025-03-18,0.1857609225451715,0.19562812737363533,0.1857609225451715,0.1917276622005093,501822598.07665503,6858291301.919861
2025-03-16,2025-03-17,0.19325071609620423,0.1949702269548859,0.18280830484648036,0.18550044614137265,370697903.6062718,6754761645.961673
2025-03-15,2025-03-16,0.19244734347328385,0.1971348762560234,0.1908471720771015,0.19296327199710162,487353362.2055749,6923863643.121951
2025-03-14,2025-03-15,0.1893459249852559,0.19856059730034972,0.1883728327560448,0.19265818744020005,585371912.8989547,6869142057.616725
2025-03-13,2025-03-14,0.20146031413839213,0.20197133035022602,0.18475951124962395,0.1896277889115455,749814684.4912893,6939692887.445993
2025-03-12,2025-03-13,0.19600431183147649,0.21347757707052134,0.19433800202502685,0.20123769044136172,1013086718.5017421,7168730280.961673
2025-03-11,2025-03-12,0.19166994799752554,0.20368330821273373,0.18116113015312835,0.19636220510096875,948675608.836237,7006020868.609756
2025-03-10,2025-03-11,0.20133424224714178,0.21716571930008516,0.18959750691110752,0.19106396708345233,770293722.1045296,7268961781.278746
2025-03-09,2025-03-10,0.227049544626001,0.23070781320769368,0.19942372369643266,0.20011975709880883,489078545.543554,7707344481.529616
2025-03-08,2025-03-09,0.23393544577979716,0.23582950768723757,0.2240805243099792,0.22732402534268062,860968649.2508711,8219041651.839722
2025-03-07,2025-03-08,0.23939013789712799,0.2573304417350312,0.22594500449759103,0.2340048066110453,1032339273.6271777,8697258083.505226
2025-03-06,2025-03-07,0.250226689126672,0.2552364423370251,0.23586106183978786,0.2386549037601271,868911929.0774648,8751564609.616198
2025-03-05,2025-03-06,0.24308852317174892,0.26398141298559263,0.24071463957724995,0.2508943441334558,1532052181.9860628,8985537679.393728
2025-03-04,2025-03-05,0.2235497191286333,0.2479676250392108,0.2235497191286333,0.24264045597440478,1684853058.020906,8408714349.289199
2025-03-03,2025-03-04,0.2617426864800687,0.28535517934001203,0.22241194626914784,0.22448603346778864,2224536592.7839723,8935798354.247387
2025-03-02,2025-03-03,0.25177299459535274,0.27826575531167014,0.2432369263473594,0.2654768911946413,2326458992.020906,9081964106.25784
2025-03-01,2025-03-02,0.21498609336578872,0.2625837926070862,0.2123777245218211,0.25386616870658635,1396279740.348432,8375003894.958188
2025-02-28,2025-03-01,0.19996811415345253,0.2163783663001031,0.1807574656633949,0.2125211759448716,770922934.7595819,7076563109.125436
2025-02-27,2025-02-28,0.19691542417846916,0.2044797250439253,0.1947489125308048,0.19967971197131118,644170797.7630662,7137606316.240418
2025-02-26,2025-02-27,0.19858415691644862,0.20164011331402643,0.18883601876849135,0.1957347394554878,876740153.1428572,7017907833.041812
2025-02-25,2025-02-26,0.19846437003759404,0.20105447883613412,0.17620111194742072,0.198404967522254,1302913667.1672473,6796022150.439024
2025-02-24,2025-02-25,0.2120479274264267,0.22697416017002658,0.19761030520031833,0.19761030520031833,596133561.8432056,7507569272.728223
2025-02-23,2025-02-24,0.2164700420183117,0.21767837397553536,0.20835048996855718,0.21196085010892632,259113839.543554,7597352960.491289
2025-02-22,2025-02-23,0.21326195307842907,0.22227314947605623,0.21243058743619667,0.21693379814635863,541035338.9,7749500453.192857
2025-02-21,2025-02-22,0.22239635823672538,0.2299174923570398,0.20606796391352808,0.21370631958908778,453357371.17770034,7830694046.71777
2025-02-20,2025-02-21,0.2177084637019596,0.22582994470235335,0.21578380515170678,0.22286061254464842,428867180.4111498,7883123801.292683
2025-02-19,2025-02-20,0.2075508132632668,0.21787246147203707,0.20507094472076462,0.21622569723429125,424147956.83972126,7574296953.609756
2025-02-18,2025-02-19,0.2130262729752332,0.21476558538828772,0.196588799803626,0.20738395631986797,404973263.12543553,7376829296.240418
2025-02-17,2025-02-18,0.2216454147067266,0.22473662503351152,0.21070374591325877,0.21279667751026046,333517883.5261324,7812692304.066202
2025-02-16,2025-02-17,0.22995508889398644,0.23073995769999603,0.22034981613725743,0.2203857371974763,322085420.1358885,8043227605.069686
2025-02-15,2025-02-16,0.23152758935194084,0.23940400513602608,0.22740087439107118,0.22982403010964533,518144398.815331,8337839000.526133
2025-02-14,2025-02-15,0.22597276424082596,0.23938083472255964,0.22459079000782245,0.23164756693922287,481097426.9825784,8281817609.571428
2025-02-13,2025-02-14,0.23550484263961072,0.2370436935531954,0.21982247767731372,0.226126935612292,607708077.8118467,8130175354.393728
2025-02-12,2025-02-13,0.23012838608139222,0.23738446386678205,0.21699208011714713,0.2345455363384458,582932975.2195122,8091703753.296167
2025-02-11,2025-02-12,0.23189744030303414,0.24901005504408433,0.22808917676843038,0.23001495351082946,501760316.641115,8505856269.571428
2025-02-10,2025-02-11,0.2316177075794282,0.24269327857797016,0.22524214509458826,0.23233093100331048,493700081.90592337,8430355823.74216
2025-02-09,2025-02-10,0.2348026709018881,0.2431251645444385,0.22166527009040224,0.22945603189691424,354801224.32752615,8411407012.710801
2025-02-08,2025-02-09,0.23227120044722704,0.23600341084972112,0.22758502571145464,0.23543074416919893,513709487.1707317,8269925303.9790945
2025-02-07,2025-02-08,0.23102121654728314,0.2477325574135336,0.22781351026223937,0.2334384940772854,618889529.4878049,8442284162.310104
2025-02-06,2025-02-07,0.24098784185632466,0.24962236972133328,0.2282864944875578,0.22895442089312404,609988407.9094076,8573359465.74216
2025-02-05,2025-02-06,0.25206016348575616,0.2585704211081473,0.23794296399897896,0.23939077660911795,874796727.0139372,8956251544.30662
2025-02-04,2025-02-05,0.27812416366755915,0.2782933827784653,0.24522449396791032,0.2522104422952965,1581999505.1811848,9262926335.574913
2025-02-03,2025-02-04,0.25116807822161064,0.28207578060153626,0.19395084992829903,0.27540900987710987,2365873626.3101044,8743779296.425087
2025-02-02,2025-02-03,0.2879293475908113,0.2948820710959099,0.24589225978072057,0.2533686165016275,708984440.6132404,9775666555.529617
2025-02-01,2025-02-02,0.3066014565139052,0.3125076210662478,0.28431329483626017,0.287308673444661,493940663.82229966,10776415800.181185
2025-01-31,2025-02-01,0.31776568860598914,0.32056100511374247,0.3040668813762291,0.30759229130905313,583342147.8083624,11181558796.236935
2025-01-30,2025-01-31,0.30977858444884093,0.3223118228175179,0.3078007572928589,0.3181137912980798,733742784.5783972,11341770436.651567
2025-01-29,2025-01-30,0.2995896180492354,0.31605710590129227,0.29566913238745895,0.31007804025578267,680600969.2926829,10952260298.874565
2025-01-28,2025-01-29,0.31919952060766876,0.3229743182653152,0.29708274631717735,0.3007174800143979,937140781.2369338,11237234298.867596
2025-01-27,2025-01-28,0.32580479848350186,0.32749331747810817,0.29544256861510415,0.31547656041760924,1047638037.3066202,11066008541.059233
2025-01-26,2025-01-27,0.3349717105834133,0.3526296408493829,0.3260862860784691,0.3260862860784691,792429767.2578397,12139371152.703833
2025-01-25,2025-01-26,0.3288546581902951,0.33992982075384837,0.3288546581902951,0.33404098901387036,860526829.7073171,11952517248.41115
2025-01-24,2025-01-25,0.32827507594397554,0.35087051660575114,0.31607599268297165,0.32884853294124067,1174919698.0836236,11951518038.05575
2025-01-23,2025-01-24,0.3254842529219493,0.33387405644069246,0.3140288144112286,0.32804639633543187,865512277.3972125,11491662729.073172
2025-01-22,2025-01-23,0.3379134056438914,0.3385015707057031,0.3227105820923425,0.3257167863949652,1023289967.9930314,11739925999.804878
2025-01-21,2025-01-22,0.34042413618916445,0.3478771642712215,0.32839624462292966,0.33774004230041005,1784720510.174216,12091631257.679443
2025-01-20,2025-01-21,0.32312124192077374,0.3724263463871216,0.32214019758688067,0.3426131378004955,2618670015.108014,12543106571.947735
2025-01-19,2025-01-20,0.35357196090081333,0.3703217057185336,0.3203825114010897,0.32853255383347185,1752617145.4494774,12472490310.236935
2025-01-18,2025-01-19,0.38197893595091753,0.38373662911031003,0.3435534518014274,0.35736554113654245,2157297152.365854,12773239628.059233
2025-01-17,2025-01-18,0.3639769807969034,0.3995941762918082,0.3637447136278441,0.3753079925595893,4258673376.770035,13473475441.292683
2025-01-16,2025-01-17,0.3184282744275745,0.38415203406668624,0.30996814588671817,0.36260868686187103,2966839283.1045294,12499875690.787457
2025-01-15,2025-01-16,0.2869155116583473,0.32723879563913094,0.2869155116583473,0.3263913272649625,1244478004.2578397,10964302414.710802
2025-01-14,2025-01-15,0.2743819709399497,0.29264937366485677,0.2736495963241277,0.2874955071429973,862925734.6933798,10167192396.634146
2025-01-13,2025-01-14,0.2788536498424467,0.28747879710605545,0.26005233045697096,0.27591668817423265,759656791.2369338,9694852411.045296
2025-01-12,2025-01-13,0.2904738670335682,0.2913195432017201,0.2745081870662916,0.27827226590309034,679967444.5853659,10138257540.818815
2025-01-11,2025-01-12,0.2825439672801685,0.2963318542967836,0.2767576428939062,0.2926239292673269,690452310.0174216,10073393360.327526
2025-01-10,2025-01-11,0.2707531634081543,0.285065024010505,0.2683726856912508,0.2824369083477404,852206801.9512196,9918319741.111498
2025-01-09,2025-01-10,0.2838868715603611,0.2852630009620865,0.26457510765329006,0.2697809446792578,1004316602.3205575,9786471313.087109
2025-01-08,2025-01-09,0.2902028778539378,0.2959606466612972,0.2694457823712949,0.2857440717207474,1529389281.3658535,10124228544.787457
2025-01-07,2025-01-08,0.3066417102917723,0.3288903849761675,0.2907038511165818,0.2909270013938882,1356910535.1254356,11082518449.4669
2025-01-06,2025-01-07,0.3016086684799037,0.3169494363428311,0.29782451120302306,0.3079364267566503,747257070.7832168,10983180582.762238
2025-01-05,2025-01-06,0.3053485082859356,0.3121618740055584,0.29748243091208043,0.30146302350003246,775470517.5296167,10821028625.229965
2025-01-04,2025-01-05,0.31334832525041534,0.320009138307442,0.3025157483884399,0.3062795445325567,1244176487.3031359,11014621588.052265
2025-01-03,2025-01-04,0.29257907796770855,0.32239108200787703,0.29257907796770855,0.31284096196026817,1274776010.2473867,11022625040.581882
2025-01-02,2025-01-03,0.29937788205345117,0.3079649429140719,0.28606025973297244,0.2922214200155119,1599616530.5156794,10486009555.574913
2025-01-01,2025-01-02,0.26956096865208584,0.29949748516988745,0.2651281802264633,0.29470805539098,877858717.1881533,9919469661.04878
2024-12-31,2025-01-01,0.276185578989782,0.28176366710001116,0.2679541933215302,0.26914163286237786,950278319.7979094,9739508755.041811
2024-12-30,2024-12-31,0.27894492408243327,0.28867921908526417,0.266286316278202,0.2779121361929149,841627119.6655052,9963818265.027874
2024-12-29,2024-12-30,0.29784145349015356,0.30260370145272397,0.27571676155735986,0.28043209443023154,1086184143.369338,10281123467.428572
2024-12-28,2024-12-29,0.2778998844940664,0.30156418319123357,0.27314796155506965,0.2946916789971039,900221400.9581882,10027059638.3554
2024-12-27,2024-12-28,0.2868439045696163,0.2959120730020328,0.2751194120934092,0.2771237354337755,1232469275.3554008,10145103118.445993
2024-12-26,2024-12-27,0.3139954363375849,0.3183137032021298,0.28518978593522404,0.28550138320929475,1360193146.4494774,10607863908.696863
2024-12-25,2024-12-26,0.33215454595276706,0.33215454595276706,0.3075478768474135,0.31549305896928526,2458461310.3204226,11277738169.380281
2024-12-24,2024-12-25,0.293442303416372,0.3386468742213264,0.2830133419895618,0.3325666078829723,2278362044.108014,11099504994.299652
2024-12-23,2024-12-24,0.26620241036577835,0.29184192935526787,0.25769352053922134,0.29153786809240195,1426612942.8815331,9698158562.59582
2024-12-22,2024-12-23,0.2540537591762652,0.27177075953854674,0.24656102922510267,0.266413633078231,1360499356.522648,9327197266.236935
2024-12-21,2024-12-22,0.27412162752805763,0.2836320759582288,0.2523395240740122,0.255469702961832,2338686750.4181185,9487172897.188154
2024-12-20,2024-12-21,0.2672831107621982,0.2865567592209245,0.23701939634758767,0.27132188166701365,3074827529.916376,9581312318.1777
2024-12-19,2024-12-20,0.26954739120710314,0.30101589303697407,0.25785331246106913,0.27145889015898,2929775697.250871,10009764787.090591
2024-12-18,2024-12-19,0.2845348517757593,0.30916175412531105,0.27219309142831416,0.27251472067779037,2265446954.543554,10498004449.682926
2024-12-17,2024-12-18,0.2800455002830476,0.29796227582490187,0.2758620238606945,0.2848010680937294,1344706914.2543554,10187337825.954704
2024-12-16,2024-12-17,0.29428085431950174,0.29763771358233887,0.27552991412983235,0.2821174517753757,1113157766.1986063,10177967012.602787
2024-12-15,2024-12-16,0.2932666642148201,0.29593185354833834,0.28375354777785955,0.29593185354833834,944607286.1567944,10413745361.473867
2024-12-14,2024-12-15,0.3123537940422724,0.31264908883895237,0.28954709025947606,0.29438723663703353,1880051919.620209,10716451069.50871
2024-12-13,2024-12-14,0.2926498383215673,0.32795110639563674,0.28958387668435676,0.3144769214980311,2266283276.118467,10876990332.968641
2024-12-12,2024-12-13,0.2963061183380039,0.31280789609764403,0.286637718429321,0.29153941310152787,2124573874.0348432,10682331300.682926
2024-12-11,2024-12-12,0.28868267790304863,0.3094257859581132,0.2720014311280621,0.2989804195504017,2767668289.264808,10366687200.752613
2024-12-10,2024-12-11,0.2760016762212027,0.2999531143761528,0.2550287696982756,0.2877892918119827,3476695773.8536587,10131166232.658537
2024-12-09,2024-12-10,0.32909666566046974,0.32909666566046974,0.2547307383035495,0.28139689910089416,1970983925.0836236,10924917140.365854
2024-12-08,2024-12-09,0.3316697951836247,0.338632457041757,0.32517031246618416,0.33115521861207864,2710174590.3867598,11815715731.243902
2024-12-07,2024-12-08,0.3668135140267047,0.3668135140267047,0.32046242203735964,0.3300543531264441,5624230350.013937,12038981653.348433
2024-12-06,2024-12-07,0.2874578231146535,0.3720521317862516,0.27668457435780625,0.3679501406324379,3028983583.618881,10637205310.255245
2024-12-05,2024-12-06,0.29517162259322316,0.30924278822097856,0.2819508469032554,0.28997634429210556,4869131857.041958,10594091187.17133
2024-12-04,2024-12-05,0.32517893099374595,0.3350183401717016,0.27914566820178455,0.28726694141289505,6609788811.533101,11150078748.6446
2024-12-03,2024-12-04,0.3266233903934018,0.3873202006580577,0.3074102732692841,0.3194047461615472,11847981985.013937,12293170033.442509
2024-12-02,2024-12-03,0.20903043835428733,0.3209370760637349,0.20855031820806444,0.3089240651938098,6804093671.445993,9259057875.519163
2024-12-01,2024-12-02,0.16862771640816238,0.218870837279282,0.1645743754928811,0.20944903506790732,2126187973.4982579,6764809119.599303
2024-11-30,2024-12-01,0.18061948320644944,0.184710515548943,0.16416610910584117,0.16909837332808897,2108365460.8501742,6024963082.972125
2024-11-29,2024-11-30,0.14416551638729985,0.1842837159516251,0.14391369639446716,0.1792092443038353,992917615.6829268,5588367742.571428
2024-11-28,2024-11-29,0.1410485913706551,0.1490169136619444,0.1369337277416198,0.1447162117471541,553878047.2229965,5023187157.815331
2024-11-27,2024-11-28,0.1369372106527985,0.14703761312486333,0.13320103598948074,0.14186549201844337,724177284.4843205,5002915765.125436
2024-11-26,2024-11-27,0.13409347341077665,0.13977800699233778,0.12647036912999782,0.13894076486682144,788830371.6759582,4855471641.344948
2024-11-25,2024-11-26,0.14389822206873878,0.1470892075823616,0.13232481326090648,0.1346946477742821,1040197635.815331,5027010040.54007
2024-11-24,2024-11-25,0.15258373923516175,0.16471137606370118,0.13622858326252726,0.146882963651728,2120818719.522648,5274355384.675959
2024-11-23,2024-11-24,0.14847324601451473,0.167820284018054,0.14610846655093815,0.1540551645880437,3208355061.609756,5434730606.731708
2024-11-22,2024-11-23,0.12521814004688858,0.1533087015897978,0.12218286885576764,0.14673562774295357,1892772153.379791,4808222268.25784
2024-11-21,2024-11-22,0.12396797503079475,0.13738927237532175,0.11885433800376806,0.12633071406340537,1913340636.402098,4454067737.237762
2024-11-20,2024-11-21,0.13312474948227154,0.13452322646789155,0.11814343908024755,0.12213137995740646,2244408774.878049,4456911801.522648
2024-11-19,2024-11-20,0.1412070850852152,0.156084629439208,0.12910513284041694,0.1337475021753585,5770937924.369338,5025345270.121951
2024-11-18,2024-11-19,0.08918955069036263,0.1471519007111601,0.0877785736794985,0.14301885454908822,2752888658.3728223,4231438684.8501744
2024-11-17,2024-11-18,0.09147605214985453,0.09229597373334902,0.08336159650513139,0.09007364291428313,1139470647,3111224628.1254354
2024-11-16,2024-11-17,0.07203632725740634,0.09493692317594953,0.07203632725740634,0.09080292697346536,1248040243.4599304,3036371717.3728223
2024-11-15,2024-11-16,0.06342856965880243,0.07344878662387155,0.06329333612868933,0.07210559804422446,727109005.3275261,2454750427.9512196
2024-11-14,2024-11-15,0.05973592382141341,0.06740810161833148,0.05890892755245458,0.06392619965075001,409207411.70034844,2212853265.0905924
2024-11-13,2024-11-14,0.06445059668021476,0.06445059668021476,0.05672249260060198,0.05947947706405196,858918415.5853659,2116708249.2195122
2024-11-12,2024-11-13,0.05726569832381077,0.075248875419784,0.05328026818220724,0.06501986028882062,398883539.17770034,2118784297.1777003
2024-11-11,2024-11-12,0.05497146727755853,0.05845162858507755,0.05387291441965364,0.05845162858507755,201640483.29616725,1989260190.7456446
2024-11-10,2024-11-11,0.05266644607292926,0.057468727995137296,0.05241802634948195,0.054907324746666146,137215088.00696865,1972485838.7665505
2024-11-09,2024-11-10,0.051970689246951904,0.05291285218996715,0.050425231805207686,0.05256022453580808,125482093.60278745,1830000570.8815331
2024-11-08,2024-11-09,0.04936216112404681,0.05270948434319271,0.04839086879974336,0.05221923887655714,116297349.66898955,1803653398.0522647
2024-11-07,2024-11-08,0.048889376757157064,0.04969600821601157,0.047913497765430496,0.04921057456089149,100938874.07665505,1745560678.2125435
2024-11-06,2024-11-07,0.04629512003398458,0.05003987015486356,0.04629512003398458,0.04899115008634925,131024150.75261325,1746777191.912892
2024-11-05,2024-11-06,0.04269453108136118,0.046218185217480154,0.042638629567841854,0.04606399053720761,112472360.90592335,1592402886.4146342
2024-11-04,2024-11-05,0.042888846609808656,0.043495869876278376,0.041863644289619785,0.04247240303418425,87793114.60627177,1533120436.8083625
2024-11-03,2024-11-04,0.04501561202229726,0.04501561202229726,0.04174773688089973,0.04297769785007279,61190374.94076655,1546626933.6341465
2024-11-02,2024-11-03,0.04573662197125302,0.046063111779066766,0.044704202494048044,0.04485855161981801,53014764.05923345,1623459980.1184669
2024-11-01,2024-11-02,0.046423974998068454,0.04699962790199511,0.045297290075084276,0.0456246189560818,73884681.79790941,1645532318.4947736
2024-10-31,2024-11-01,0.04873881887295724,0.04873881887295724,0.04573047979329028,0.04636337865209505,68948821.85017422,1684770841.2090592
2024-10-30,2024-10-31,0.0496297709051675,0.0496297709051675,0.04827482245722333,0.048761081317682455,71829227.08013937,1748416468.2648084
2024-10-29,2024-10-30,0.04881655057713497,0.0505277637792116,0.048731924213765834,0.04952376938936003,70300366.74912892,1766115276.5470383
2024-10-28,2024-10-29,0.049487691446650585,0.04951108421372178,0.047419127776917945,0.04883801039595282,49064982.55052265,1743708874.3344948
2024-10-27,2024-10-28,0.048700120813380085,0.04998665218752705,0.04860616733795788,0.049472283621807,41895187.69686411,1760063592.979094
